11440101101    0.1734E-26  3403.030670  3525.384610          70  -1  70
11440103301    0.2041E-23  2051.921340  2194.032550          84  80  84
11440105501    0.3407E-24   717.573140   837.970140          70  70  70
11440113301    0.1875E-23   620.050570   748.214300          75  75  75
11440113302    0.1394E-25   823.166120   943.563130          70  70  70
11440201101    0.5845E-27  3182.154240  3303.545060          68  -1  70
11440203301    0.8386E-25  1837.847120  1963.009790          73  73  73
11440205501    0.2656E-24   495.681440   616.181040          70  70  70
11440213301    0.3969E-26   401.553750   522.053350          70  70  70
11440213302    0.4862E-23   595.225910   729.699620          79  79  79
11441102201    0.4002E-26  4995.324100  5114.934120          70  -1  70
11441104401    0.7123E-23  3639.646660  3774.685910          80  80  80
11441114401    0.3256E-24  2202.204190  2321.814220          70  70  70
11441202201    0.3227E-26  4775.839630  4895.527590          70  -1  70
11441204401    0.3736E-23  3422.926080  3554.948090          78  78  78
11441212202    0.4629E-27  3524.675430  3644.363390          70  63  70
11441214402    0.9719E-24  2200.971300  2325.285740          73  73  73
11442103301    0.7152E-27  6617.140970  6679.770540          26  55  70
11442203301    0.4321E-27  6388.813830  6455.425610          35  51  39
11443104401    0.2357E-27  8101.668170  8226.088270          70  12  70
11550104401    0.1195E-24  2069.804670  2195.045020          73  73  73
11550106601    0.1312E-25   727.229500   847.801400          70  70  70
11550114401    0.8365E-25   622.353890   742.925780          70  70  70
11550114402    0.4078E-27   844.193440   964.765340          70  70  70
11550204401    0.3553E-26  1830.482200  1951.172160          70  70  70
11550206601    0.9868E-26   485.762880   606.452840          70  70  70
11550214402    0.2390E-24   602.726810   723.416780          70  70  70
11551105501    0.2678E-24  3650.531430  3770.439620          70  70  70
11551115501    0.1159E-25  2190.898550  2310.806730          70  70  70
11551205501    0.1371E-24  3410.762710  3530.667030          70  70  70
11551215502    0.3853E-25  2192.537640  2312.441950          70  70  70
11660105501    0.6601E-26  2081.163210  2201.905760          70  70  70
11660107701    0.4894E-27   735.865240   856.607800          70  70  70
11660115501    0.3567E-26   621.530330   742.272880          70  70  70
11660207701    0.3609E-27   476.799470   597.676810          70  70  70
11660215502    0.1123E-25   603.872360   724.749700          70  70  70
11661106601    0.9939E-26  3645.234500  3765.203430          70  70  70
11661116601    0.4121E-27  2176.596410  2296.565340          70  70  70
11661206601    0.4936E-26  3389.297150  3509.373680          70  70  70
11661216602    0.1485E-26  2179.657730  2299.734260          70  70  70
11770104401    0.3852E-28  3434.237980  3555.144800          70  67  70
11770106601    0.3625E-27  2089.518660  2210.425480          70  70  70
11770216602    0.5100E-27   604.818640   725.880440          70  70  70
11771107701    0.3762E-27  3642.107430  3762.319510          70  70  70
11771207701    0.1821E-27  3369.776830  3490.066670          70  70  70
12000101101    0.3073E-21  2051.533700  2216.268810          99  98  99
12000103301    0.9502E-26   723.767930   848.307690          73  74  73
12000111101    0.3979E-21   645.773280   804.341640          95  96  95
12000111102    0.4117E-23   798.052290   934.985980          81  82  81
12000201101    0.3088E-23  1928.950260  2065.387230          81  80  81
12000211101    0.9306E-22   513.171690   661.899780          89  90  89
12000211102    0.2444E-21   652.696350   807.558560          93  94  93
12000301101    0.1274E-22  1803.108660  1961.295440          95  82  95
12000303301    0.4850E-26   479.363870   597.615220          69  70  69
